Open,High,Low,Close,Adj Close,Volume,BB_H_indicator,BB_l_indicator,BB_MA_indicator,RSI,Stoch,MACD,EMA_ind,EMA,Ichi,MA7,MA21,log_momentum
8.598571,8.776786,8.595714,8.660714,7.394794,383289200,9.515826687447506,8.427602112552494,8.9717144,38.57527194904469,0.44317673954555775,-0.13228865837339931,8.786314580708067,8.648135846187206,8.95625,8.687040857142858,8.989813047619046,2.03610519089683
8.6375,8.734286,8.583929,8.682143,7.413091,420786800,9.466274098236665,8.409904701763333,8.938089399999999,39.69927100339984,0.5166713831492241,-0.13079948214011594,8.770288183676056,8.670807282062402,8.95625,8.653673571428572,8.957925285714285,2.038898544694482
8.838214,8.980714,8.795714,8.940357,7.633565,697037600,9.40099578857072,8.430004411429278,8.9155001,51.27045121505966,1.0,-0.10754388842868146,8.796452616956664,8.8505070940208,8.95625,8.676785857142857,8.938197380952381,2.0719582364648987
8.973571,9.006071,8.8775,9.006071,7.689672,415427600,9.344630496145395,8.452333903854605,8.8984822,53.705178433392824,1.0,-0.08285598009717532,8.828701598963331,8.9542163646736,8.925714,8.739234714285715,8.919813000000001,2.0802001288797967
9.110357,9.242143,9.089286,9.241786,7.890934,520788800,9.334426129877507,8.457823970122494,8.89612505,61.19482851747993,1.0,-0.04376589829787925,8.892253045276664,9.145929454891201,8.925714,8.820255142857143,8.91483,2.109217068007834
9.165714,9.268929,9.151786,9.2075,7.861657,342557600,9.30191355045209,8.476265149547908,8.889089349999999,59.68234966815748,0.9485504733271246,-0.015376074685349295,8.940752576772562,9.186976484963735,8.925714,8.909693857142857,8.910952428571429,2.1050483703936105
9.277857,9.4425,9.253571,9.39,8.017481,526551200,9.333810006759677,8.456904393240322,8.8953572,64.68564963081678,1.0,0.02160029509296102,9.009867564961398,9.322325494987913,8.9276785,9.018367285714286,8.912942238095237,2.127040520479115
9.465714,9.518571,9.39,9.395357,8.022054,438575200,9.408055910387763,8.428658489612236,8.918357199999999,64.823642186535,1.0,0.05075156719741436,9.069173631890413,9.371013164995972,8.965714,9.123316285714285,8.919166714285714,2.127678814938015
9.399643,9.446429,9.335714,9.4075,8.032425,387542400,9.47280681753353,8.405407582466468,8.939107199999999,65.15601181108153,1.0,0.07398118987529223,9.12122384236881,9.395337721665324,8.965714,9.226938714285714,8.941649714285713,2.129124164632288
9.493571,9.581429,9.491429,9.537143,8.143114,388780000,9.564350465126033,8.377935334873968,8.9711429,68.5704296090376,1.0,0.10167983795767377,9.1852114050813,9.489874573888441,8.997143000000001,9.312193857142857,8.967585095238096,2.1444264085028495
9.5075,9.613214,9.482857,9.573571,8.174219,408150400,9.65254283495541,8.36267146504459,9.00760715,69.47555251220695,1.0,0.12512825069506306,9.244959035068792,9.545672191296147,9.0130355,9.393265285714287,8.999829952380953,2.1486843319344904
9.5775,9.656429,9.565714,9.650714,8.240087,429368800,9.743329405136691,8.33706339486331,9.040196400000001,71.35676175772082,1.0,0.14822740881472818,9.30738287582744,9.615700063765383,9.034642999999999,9.451683571428573,9.038231285714286,2.157641860889874
9.651429,9.881071,9.625,9.8775,8.433723,652103200,9.874351769595732,8.289969630404267,9.0821607,76.03309676229533,1.0,0.18272702946329922,9.395093202623217,9.79023335458846,9.146964,9.547397857142856,9.080068,2.183519985835106
9.9175,9.927143,9.774286,9.834643,8.397133,634477200,9.980638238528936,8.274718861471065,9.12767855,73.58808359231475,0.934726237250283,0.20425549544764188,9.462716248373491,9.81983978486282,9.17,9.610918285714286,9.11799319047619,2.178680697484967
9.86,10.135,9.851786,10.115357,8.636815,658677600,10.135956406522194,8.239364993477807,9.1876607,78.4714589921812,1.0,0.24118796884907745,9.563122517854493,10.01685126162094,9.2739285,9.713775428571429,9.174710857142857,2.209960573573195
10.137857,10.2625,10.099643,10.134643,8.65328,668074400,10.268755794630259,8.242172805369744,9.255464300000002,78.76199283809234,1.0,0.2689135708718631,9.651048745876878,10.09537908720698,9.337678499999999,9.817653000000002,9.232755095238096,2.2120741086065387
10.096786,10.285,10.086071,10.276786,8.774649,585289600,10.39534534676395,8.28636895323605,9.34085715,80.81680049793256,1.0,0.2989104092558499,9.747316015741974,10.216317029068994,9.3489285,9.923316285714288,9.304098666666667,2.2275151506029776
10.226071,10.455714,10.214286,10.318571,8.810327,786116800,10.512703484697822,8.33340361530218,9.42305355,81.38690646362278,1.0,0.32233909563355034,9.835201397935517,10.284486343022998,9.434285500000001,10.029744857142857,9.38741495238095,2.232009290761582
10.432143,10.483214,10.376786,10.44,8.914005,649488000,10.619596053503455,8.412368146496542,9.515982099999999,82.97076495530727,1.0,0.34670816791655135,9.92824733671467,10.388162114340998,9.4480355,10.1425,9.47147957142857,2.244955980157409
10.499286,10.526071,10.393214,10.398571,8.878633,482834800,10.69311834044748,8.51577435955252,9.60444635,80.45529483113064,0.8624307214071825,0.35854477819050956,10.000604823373951,10.395101371447,9.469464,10.216938714285716,9.558010142857142,2.2405576564429572
10.420357,10.420357,9.821429,10.245,8.747509,1035042400,10.715185117720118,8.652136182279882,9.68366065,71.76925257181715,0.38273893188369323,0.35148181725767635,10.038204081316419,10.295033790482334,9.469464,10.275561142857143,9.634948904761904,2.224082864839088
10.258214,10.350357,10.214286,10.263214,8.763058,469644000,10.714351614608002,8.811076785392,9.762714200000001,72.15324503816365,0.3927774452125999,0.3433956362731756,10.072820991883123,10.273820596827443,9.469464,10.296683571428572,9.71125842857143,2.2260510726715506
10.321429,10.357143,10.044643,10.133929,8.652673,673391600,10.707646119880472,8.937139480119527,9.8223928,65.35769597931503,0.0,0.32283363537337273,10.082222223901104,10.180559532275815,9.469464,10.296581571428572,9.780391095238096,2.211995941577352
10.219643,10.235,10.048214,10.09,8.615166,448142800,10.68465538965461,9.068523110345387,9.876589249999999,63.18029606467996,0.0,0.299540482128533,10.083418804839395,10.120186510758606,9.469464,10.269897857142857,9.835136,2.2071749081893874
10.057143,10.103571,9.920357,9.951429,8.496846,435302000,10.666034342441943,9.158108457558054,9.912071399999999,56.75688471361304,0.0,0.26682319702641166,10.06311268101795,10.0076815035862,9.469464,10.217449,9.880153047619048,2.191813184346165
10.071429,10.3375,10.065,10.319286,8.810937,501967200,10.667646422732108,9.267674977267891,9.9676607,66.49517626605318,0.37149370725174036,0.2674939942025105,10.102523960861342,10.215417834528735,9.555,10.200204142857142,9.931462571428572,2.2320860163207867
10.3425,10.428214,10.187857,10.328214,8.81856,670868800,10.678227121360187,9.350915678639812,10.0145714,66.69123409165832,0.3789728680550044,0.2656833880675169,10.137245505344213,10.290615278176245,9.555,10.190153142857143,9.984829904761906,2.2330435710259406
10.369286,10.374286,10.246786,10.329286,8.819472,408399600,10.673509994891104,9.449025705108896,10.06126785,66.71641852501119,0.3799335969940502,0.26132260675870356,10.166790196829718,10.316395759392082,9.6608925,10.202194,10.029557809523808,2.2331584845996972
10.418214,10.517857,10.357143,10.5025,8.967369,658403200,10.678427732275248,9.553607967724753,10.11601785,70.58628838510761,0.5275603437562953,0.26874564582719884,10.218437858855916,10.440465253130695,9.7017855,10.236377714285712,10.082278904761905,2.2515549218812665
10.526429,10.615714,10.521429,10.548571,9.006706,427753200,10.692399326749673,9.640779173250326,10.16658925,71.53430813163894,0.563725144151754,0.27517396822186413,10.269227572878084,10.512535751043565,9.8525,10.295612285714286,10.13661561904762,2.256391509788575
10.550357,10.696429,10.446071,10.662143,9.103678,558544000,10.714380720188723,9.727654979811275,10.221017849999999,73.77799272148908,0.6493166158897485,0.28613439211259184,10.32967610012761,10.612273917014521,9.9241075,10.377347,10.190187047619046,2.268215466271088
10.721429,10.784286,10.707143,10.719286,9.152468,630092400,10.73984240409171,9.809050495908288,10.27444645,74.85203020387603,0.690288706724231,0.2960192439687166,10.389616084723363,10.683615305671507,10.018928500000001,10.487040857142858,10.244744904761905,2.274112158984142
10.774643,10.8025,10.728571,10.796786,9.21864,435296400,10.80124019050078,9.839581309499218,10.320410749999999,76.27156471004203,0.8234594599240205,0.3065726835258644,10.452257610150538,10.759062435223838,10.069106999999999,10.555255142857144,10.29931976190476,2.2820543727024787
10.98,11.25,10.889643,11.240714,9.597682,922194000,10.968316366552726,9.813112233447272,10.390714299999999,82.40001680937047,1.0,0.3467604018851578,10.5735585932043,11.080163478407947,10.292857,10.685612285714285,10.364234714285713,2.326371343743078
11.373929,11.392857,11.224643,11.357143,9.697093,1093010800,11.152686719164977,9.752920480835021,10.4528036,83.59661537001928,1.0,0.3835826039970254,10.694110040403638,11.26481649280265,10.437857,10.832449,10.436734714285715,2.3376764265984193
10.835714,11.206071,10.715,11.053214,9.437589,1232784000,11.228973171772157,9.76849112822784,10.498732149999999,70.1825342975836,0.5002155109468679,0.3838155474864138,10.749356803418463,11.123748164267552,10.437857,10.91112242857143,10.481394571428572,2.307892384374671
11.035714,11.223214,10.959643,11.090357,9.469302,721624400,11.305429594078975,9.773391805921028,10.539410700000001,70.79920932834527,0.5231917113661697,0.38258706107512097,10.801818372123316,11.101487388089183,10.4792855,10.988520428571428,10.526904761904762,2.3115802153055114
11.155714,11.240714,10.957143,11.054286,9.438504,551460000,11.366536541836751,9.785856358163251,10.576196450000001,69.30026190732039,0.46734363150970876,0.3743871465241071,10.840659545642806,11.070019796029726,10.5089285,11.044540857142858,10.563928571428571,2.3079990112552893
11.038214,11.072857,10.939286,10.981071,9.375988,372778000,11.40996225857993,9.79653774142007,10.60325,66.23496956437496,0.0,0.35785567903799453,10.862261307851604,11.010720598676576,10.5835715,11.081938714285714,10.595476190476191,2.300690399194828
11.038929,11.128571,11.015714,11.03,9.417767,392462000,11.456309159107397,9.813333740892604,10.63482145,67.27667610710292,0.0600004489429965,0.34472871529203175,10.88806726048982,11.023573532892192,10.607143,11.115255000000001,10.623571428571429,2.305580601973844
10.959643,11.062143,10.916071,11.001786,9.393678,392929600,11.488537731739207,9.856783768260794,10.67266075,66.01198620163615,0.0,0.32826483525981587,10.905562451183695,11.009048510964064,10.607143,11.081122428571428,10.652295952380953,2.3027636770469644
10.9875,11.067857,10.914286,10.993929,9.386967,399002800,11.513826312208153,9.90456668779185,10.709196500000001,65.64192156488159,0.0,0.3109981049182249,10.919157304847742,10.998968836988022,10.607143,11.029234714285716,10.687959238095239,2.3019778086342204
10.998214,11.0,10.746429,10.901429,9.307987,551051200,11.510947357421575,9.984195642578428,10.747571500000001,61.285946860627504,0.0,0.28654698450907823,10.916429873332705,10.933942278996007,10.607143,11.007551142857142,10.718350428571428,2.2926790901583765
10.865357,10.924286,10.745357,10.749286,9.178082,430511200,11.481903500835845,10.079168099164153,10.7805358,54.83987097702646,0.0,0.25198786755593794,10.890715431281519,10.81083809299867,10.607143,10.958826714285715,10.747653142857143,2.277194051559021
10.793571,10.914286,10.792857,10.863571,9.275664,423889200,11.415627397862902,10.236658402137099,10.8261429,58.381047672411704,0.12314247562210581,0.23115673185127505,10.886539364930517,10.845993364332891,10.607143,10.931581714285715,10.784489857142857,2.2888482734320763
10.964286,11.078214,10.964286,11.048571,9.433619,433930000,11.410956924894478,10.31425737510552,10.862607149999999,63.38606929267412,0.2971893549163418,0.2269596114917647,10.91146730878736,10.981045121444296,10.607143,10.941224571428572,10.836734714285715,2.3074304353405366
11.120357,11.174286,11.018929,11.171429,9.538521,508348400,11.410273923226898,10.399261876773101,10.9047679,66.28571639722266,0.3980229911903803,0.23088547318740105,10.951461415127767,11.107967707148099,10.656607,10.961428714285715,10.877312952380953,2.319582711497447
11.266071,11.435,11.251071,11.366786,9.705325,642488000,11.42699227920515,10.48629352079485,10.9566429,70.31188235820318,0.5380307022844629,0.24691415145962559,11.015357505108112,11.280513235716034,10.677678499999999,11.013571571428571,10.926768761904762,2.338607041704844
11.356786,11.413214,11.3125,11.326071,9.670559,361253200,11.445584909974233,10.550057990025767,10.99782145,68.47648813160669,0.8544600568264383,0.2534104760152456,11.063159581245326,11.310885078572012,10.677678499999999,11.061020428571428,10.974234714285714,2.3346718622811946
11.328571,11.420357,11.312857,11.379286,9.715997,281758400,11.466357304440436,10.612357095559567,11.039357200000001,69.59368258781289,0.9244626115447475,0.2598573915387057,11.111794414899892,11.356485692857339,10.677678499999999,11.129285714285714,11.015986428571429,2.3398120892447007
11.466071,11.475,11.232143,11.288571,9.63854,383544000,11.4736281773494,10.667729022650601,11.0706786,65.34240912044643,0.6788088429276483,0.25471053171761504,11.138990812607602,11.311209230952445,10.77,11.20632642857143,11.051224523809523,2.331033667510319
11.308571,11.384643,11.198214,11.358214,9.698005,384227200,11.49008601917212,10.71516398082788,11.102625,67.0086301887738,0.7865014387561705,0.25333097451627395,11.172717456821818,11.342545743650815,10.8314285,11.276989714285714,11.084370761904763,2.3377798281474202
11.25,11.371429,11.223214,11.308929,9.655924,361284000,11.498782964534803,10.757681335465195,11.128232149999999,64.64020879805034,0.6334236434796701,0.2454315952329864,11.19367307884923,11.320134581216939,10.860893,11.314183714285715,11.112449,2.333010412904577
11.285714,11.303571,10.843929,11.001071,9.393067,795846800,11.48697520385846,10.745524796141542,11.11625,52.22331337046772,0.0,0.2118872086693493,11.164041989795502,11.107425527072314,10.916071500000001,11.289846857142857,11.122176857142858,2.3026921872592503
11.016429,11.090714,10.938214,10.965714,9.362877,403606000,11.45560937916474,10.73774772083526,11.09667855,51.01135751203443,0.0,0.18037082365602508,11.133529991365425,11.012951175690771,10.960535499999999,11.232550857142858,11.10908161904762,2.2991506018756858
10.918571,10.985714,10.69,10.771071,9.196685,657650000,11.468397157696995,10.696745642303007,11.0825714,44.841806687389465,0.0,0.13809591433041923,11.077767069616899,10.851697725230258,10.960535499999999,11.15326514285714,11.081173428571429,2.279426081336379
10.757143,10.856786,10.634286,10.732143,9.163445,479449600,11.479541685580612,10.649779714419386,11.0646607,43.703368225519,0.0,0.10029543649034878,11.024594135829682,10.771994575076754,11.054642999999999,11.060816142857144,11.065884333333333,2.2754341186069937
10.9,11.059643,10.881786,11.015357,9.405263,494491200,11.478136591253636,10.647291908746366,11.06271425,53.043616282390836,0.35102478891893024,0.09212927936219906,11.02317303800973,10.93423619169225,11.054642999999999,11.02178557142857,11.062312904761905,2.304119615012664
10.998929,11.014286,10.901429,10.954643,9.353423,384843200,11.478011971239065,10.644773728760933,11.061392849999999,51.08682839371232,0.27748487312652875,0.07983810463943719,11.012629955239003,10.947840730564083,11.054642999999999,10.964132571428573,11.057568,2.2980390754969324
10.952857,11.191429,10.923929,11.191429,9.555601,393075200,11.489578185531935,10.649350414468065,11.0694643,57.64871965635041,0.5240935800207589,0.08818734262428762,11.04013750058685,11.110232910188026,11.054642999999999,10.947346857142858,11.067585047619046,2.321547072927576
11.0875,11.133929,10.948571,11.026071,9.414411,519447600,11.49014285651879,10.65121424348121,11.07067855,52.36545949270668,0.3255383304754971,0.0805328328674122,11.037973423573488,11.054124970062675,11.054642999999999,10.950918285714286,11.067397952380952,2.305188800404109
11.142857,11.264286,11.133929,11.242857,9.599509,413725200,11.507485219105497,10.658764680894503,11.08312495,57.8227969776112,0.5453556320140877,0.09091142684288123,11.069493973792952,11.179946323354224,11.054642999999999,10.990510142857143,11.078877523809524,2.32658058460326
11.205,11.346429,11.176429,11.25,9.605606,237585600,11.522256468199298,10.678850531800702,11.1005535,57.99356586513536,0.5519514919613453,0.09857658819866977,11.097264131670958,11.226648774451407,11.054642999999999,11.058928571428572,11.09107138095238,2.327277705584417
11.267857,11.338571,11.120714,11.316786,9.662632,445785200,11.528035451064621,10.72982154893538,11.1289285,59.639006752109005,0.6837785626145542,0.10878633469453192,11.131036726798502,11.286740258150468,11.054642999999999,11.142449,11.110850285714287,2.3337722774392167
11.197857,11.227143,11.1025,11.1125,9.488207,501858000,11.52168766406421,10.761062235935789,11.14137495,52.82303650305173,0.3913136995375394,0.09924937443124016,11.128184922675656,11.170580086050157,11.054642999999999,11.156326571428574,11.12814619047619,2.31377228238461
11.259643,11.348214,11.25,11.3,9.6483,461750800,11.537763363836744,10.770129436163257,11.1539464,57.6114653477122,0.6642882470261682,0.10560361497218018,11.154618011494787,11.256860028683386,11.054642999999999,11.205663285714285,11.148928523809523,2.33214389523559
11.340357,11.392857,11.246071,11.3625,9.701668,462837200,11.557946616879674,10.769053283120323,11.163499949999999,59.10162412235955,0.9662779355309308,0.11436430354445726,11.186599855880203,11.327286676227795,11.054642999999999,11.230102,11.163877523809525,2.3381935204614135
11.321786,11.380357,11.297857,11.337143,9.680013,342092800,11.553610348544703,10.770425251455299,11.162017800000001,58.20756526232627,0.9101735718092344,0.11790201335413997,11.209760339590941,11.333857558742599,11.054642999999999,11.274540857142856,11.171768666666667,2.335743525291571
11.38,11.511786,11.372143,11.433929,9.762654,448481600,11.570688321800585,10.764133078199414,11.1674107,60.654175032906686,1.0,0.12705093114401578,11.24424782580772,11.400571852914199,11.073036,11.301836857142858,11.174965952380953,2.3450628999000314
11.564286,11.571071,11.361429,11.364643,9.703497,391454000,11.56846528889675,10.76489181110325,11.16667855,58.03494154088864,0.8454803053459081,0.1272439244991137,11.26277016029884,11.376619284304732,11.1026785,11.318214428571427,11.176802714285714,2.3384003024581057
11.415357,11.465,11.325357,11.464643,9.788878,321935600,11.594895524704246,10.756068775295752,11.175482149999999,60.674475380190074,1.0,0.13392226488274694,11.293827520252865,11.435301761434912,11.1026785,11.339336857142857,11.180867333333333,2.3480022416037025
11.504643,11.517857,11.393571,11.42,9.750762,294151200,11.604187490317662,10.752955409682338,11.17857145,58.89355212184441,0.814248140251988,0.13406713823308358,11.313238670983193,11.42510058714497,11.1026785,11.383265428571429,11.187125857142856,2.343727036325221
11.416071,11.466071,11.378571,11.448571,9.775155,262511200,11.623886013006887,10.747221086993113,11.18555355,59.70864629398942,0.8837613143025073,0.13493198045077825,11.33405902929347,11.440747529048323,11.1026785,11.404489857142858,11.19142857142857,2.3464652226486935
11.584643,11.609286,11.464286,11.488214,9.809003,439815600,11.658548830846156,10.76127256915384,11.209910699999998,60.86810289055428,1.0,0.13723428155636874,11.357775178632936,11.472391843016107,11.121786,11.422449,11.199965952380953,2.3502521505247826
11.490357,11.519286,11.392857,11.438929,9.766923,351008000,11.678094023977613,10.789048876022386,11.23357145,58.60998216030503,0.7193160849788529,0.13354258833076038,11.370260381920176,11.45008328100537,11.121786,11.436989857142859,11.220816333333332,2.3455419909852715
11.428571,11.535714,11.399643,11.441429,9.769056,417312000,11.665794929673023,10.868383770326975,11.26708935,58.69369338337946,0.7297213717772901,0.12932781342943578,11.381209400086302,11.444313760335122,11.121786,11.438061285714285,11.243469428571428,2.345781450482273
11.4675,11.521786,11.432143,11.473214,9.796194,322030800,11.627775765735002,10.980510034264999,11.3041429,59.80672713883798,0.868071225196466,0.1270873736813396,11.395363953919178,11.463580586778376,11.121786,11.453571428571427,11.27690480952381,2.3488209500779034
11.486786,11.4925,11.436786,11.450357,9.776683,386929200,11.626629055431716,11.025156744568283,11.3258929,58.584211961785186,0.7161128549147883,0.12206040380825733,11.403824422546997,11.45476486225946,11.121786,11.451530571428572,11.311105476190477,2.346636140506715
11.485714,11.544643,11.365357,11.5075,9.825471,385610400,11.61125004270306,11.09582145729694,11.35353575,60.7446016873238,0.9620770805452602,0.12128930885005218,11.41977451138592,11.489921620753153,11.121786,11.46403057142857,11.334540857142857,2.352089287897135
11.535714,11.585357,11.501786,11.578571,9.886154,256354000,11.637071426821056,11.108714273178947,11.372892850000001,63.30819606563093,1.0,0.12497244175914801,11.444204740403471,11.549021206917716,11.121786,11.482602,11.364251714285714,2.358830351145327
11.584286,11.632857,11.555357,11.612857,9.91543,265921600,11.634194694137618,11.170269605862382,11.40223215,64.51222727224788,1.0,0.1291689653573389,11.47015124187986,11.591578402305906,11.133571499999999,11.500408142857141,11.384319714285715,2.3620661906476395
11.607143,11.6125,11.541786,11.557143,9.867859,223157200,11.647158691354766,11.188734208645231,11.417946449999999,61.00879803179328,0.45912078210583845,0.1265404073176608,11.483534589282957,11.568621467435301,11.133571499999999,11.517295857142857,11.409608857142857,2.356802692430642
11.530357,11.622857,11.482857,11.595714,9.900791,249816000,11.663315749239391,11.20714855076061,11.435232150000001,62.526064504749584,0.6933649602822898,0.12611582871315186,11.500792960162501,11.586683155811768,11.2573215,11.539336571428572,11.426411571428572,2.3604495797280727
11.639643,11.666429,11.609286,11.623929,9.924882,175924000,11.685948944305316,11.215229655694685,11.4505893,63.64065448490964,0.8529739311232959,0.12659673346787592,11.519736966291347,11.611513718603923,11.283929,11.560867285714284,11.444217714285715,2.363108909729819
11.650714,11.658929,11.610714,11.6175,9.919394,163139200,11.664399299913883,11.287279300086118,11.4758393,63.17953833574653,0.7751880069963356,0.1250179581792068,11.534777433015755,11.615504572867975,11.295179000000001,11.584744857142857,11.458537428571427,2.362503583205289
11.624286,11.625357,11.5375,11.559286,9.869689,157494400,11.66227221310578,11.315334986894221,11.4888036,59.01016106813801,0.07185357730116557,0.11771246804501878,11.538547981782562,11.578025524289325,11.307500000000001,11.592142857142859,11.479812952380954,2.3570056623558466
11.533929,11.552857,11.475357,11.52,9.836147,193508000,11.660530424624696,11.332826775375302,11.4966786,56.30949176710399,0.0,0.10751341488523991,11.535694446123706,11.539341841429774,11.3844645,11.583775571428571,11.490289142857142,2.3532782073095637
11.63,11.795,11.601429,11.770357,10.049907,445138400,11.70504850846793,11.331630091532068,11.5183393,66.75221805879553,1.0,0.11826897819441307,11.57179637748929,11.693351947143258,11.44875,11.606275571428572,11.509710904761905,2.376797638251239
11.872857,11.875,11.719643,11.831786,10.102359,309080800,11.76517305332329,11.311291246676712,11.53823215,68.72732330907122,1.0,0.13024822604981168,11.611794780952476,11.78564131571442,11.48875,11.645510285714286,11.533265333333333,2.3824849596970656
11.769643,11.940714,11.767857,11.928571,10.184995,255519600,11.836184496502888,11.296672603497115,11.566428550000001,71.59087313561179,1.0,0.14587010712113901,11.660529583882864,11.880927771904807,11.521607,11.693061285714288,11.556819714285714,2.3913805525614897
11.954286,11.973214,11.889286,11.918929,10.176761,300428800,11.894894001736159,11.283391698263841,11.58914285,70.89441428095859,0.9544243522324181,0.15567797283661022,11.700283340208578,11.906261923968268,11.6096425,11.735204142857143,11.583214285714286,2.3904978885838264
11.928214,12.0125,11.853571,12.004286,10.249643,311931200,11.96305523782061,11.273659062179389,11.61835715,73.36472555347326,1.0,0.1683971955728154,11.74705298017649,11.971611307989422,11.6292855,11.790459285714286,11.608911571428573,2.398284833273471
