Date,Open,High,Low,Close,Adj Close,Volume
2010-07-01,11.143393,11.221221,10.851602,10.998248,10.998248,140403456
2010-07-02,11.051552,11.068068,10.910911,10.924675,10.924675,77362560
2010-07-06,11.111111,11.202953,10.851602,10.912663,10.912663,102301596
2010-07-07,10.968719,11.293544,10.895395,11.266266,11.266266,125062812
2010-07-08,11.350100,11.444695,11.252753,11.425425,11.425425,106649244
2010-07-09,11.810811,11.843343,11.581081,11.698949,11.698949,173086740
2010-07-12,11.821071,11.997998,11.788789,11.907658,11.907658,133242624
2010-07-13,12.068318,12.337087,12.019019,12.242242,12.242242,158892948
2010-07-14,12.259259,12.358108,12.173674,12.295796,12.295796,124595280
2010-07-15,12.305556,12.379880,12.079079,12.362863,12.362863,194133672
2010-07-16,11.739740,11.775776,11.499499,11.501752,11.501752,312679008
2010-07-19,11.536787,11.753003,11.449449,11.666166,11.666166,181829988
2010-07-20,11.537287,12.086837,11.526527,12.051802,12.051802,162017820
2010-07-21,12.112112,12.154655,11.897648,11.949449,11.949449,131052816
2010-07-22,12.092843,12.236737,12.074074,12.132382,12.132382,85822092
2010-07-23,12.031281,12.277027,12.012262,12.263764,12.263764,90485424
2010-07-26,12.239489,12.281031,12.134134,12.236486,12.236486,79728192
2010-07-27,12.276777,12.449950,12.266517,12.328078,12.328078,97949952
2010-07-28,12.385886,12.393644,12.078829,12.120871,12.120871,99740160
2010-07-29,12.160911,12.234234,11.995245,12.136887,12.136887,106912980
2010-07-30,12.003253,12.196196,11.990490,12.133383,12.133383,85678236
2010-08-02,12.236987,12.344344,12.185686,12.272523,12.272523,74273652
2010-08-03,12.274775,12.323824,12.181181,12.258008,12.258008,72019908
2010-08-04,12.316817,12.687688,12.288539,12.670671,12.670671,152347500
2010-08-05,12.659910,12.727728,12.601602,12.715215,12.715215,96719184
2010-08-06,12.647648,12.656156,12.413664,12.518018,12.518018,132647220
2010-08-09,12.568819,12.650150,12.546547,12.646396,12.646396,74813112
2010-08-10,12.571321,12.662663,12.476727,12.605355,12.605355,82877040
2010-08-11,12.455706,12.462462,12.299800,12.305806,12.305806,88831080
2010-08-12,12.110611,12.381131,12.074825,12.312563,12.312563,88095816
2010-08-13,12.237237,12.292042,12.162412,12.170921,12.170921,77310612
2010-08-16,12.104104,12.259009,12.024525,12.151902,12.151902,52147800
2010-08-17,12.225475,12.379880,12.162913,12.275275,12.275275,75552372
2010-08-18,12.273273,12.284034,12.050801,12.065816,12.065816,107348544
2010-08-19,12.037287,12.074825,11.692943,11.710961,11.710961,156843000
2010-08-20,11.710961,11.801552,11.537037,11.562062,11.562062,156547296
2010-08-23,11.549049,11.717968,11.454705,11.613363,11.613363,119328552
2010-08-24,11.453954,11.470721,11.284284,11.296046,11.296046,110397492
2010-08-25,11.261261,11.456707,11.261261,11.376877,11.376877,103580316
2010-08-26,11.412913,11.442943,11.272272,11.285786,11.285786,71008920
2010-08-27,11.325325,11.511261,11.202452,11.482232,11.482232,92403504
2010-08-30,11.490240,11.505506,11.321822,11.328579,11.328579,49206744
2010-08-31,11.264014,11.383133,11.211211,11.261762,11.261762,77794128
2010-09-01,11.385886,11.635135,11.323824,11.519770,11.519770,129002868
2010-09-02,11.582583,11.622372,11.519269,11.591091,11.591091,67300632
2010-09-03,11.774775,11.808809,11.697698,11.769269,11.769269,101514384
2010-09-07,11.624124,11.701451,11.587087,11.621622,11.621622,68327604
2010-09-08,11.641391,11.824324,11.624374,11.776276,11.776276,95975928
2010-09-09,11.957708,12.022022,11.776276,11.916416,11.916416,97126776
2010-09-10,11.987487,12.006757,11.888889,11.915415,11.915415,78893028
2010-09-13,12.034535,12.120871,12.000250,12.068819,12.068819,89570340
2010-09-14,12.062312,12.130881,12.014014,12.022773,12.022773,88571340
2010-09-15,12.010761,12.059309,11.974474,12.028028,12.028028,96015888
2010-09-16,12.010761,12.073323,11.997247,12.038539,12.038539,78701220
2010-09-17,12.105856,12.292292,12.041542,12.266016,12.266016,225438336
2010-09-20,12.324825,12.773023,12.313814,12.719720,12.719720,175963860
2010-09-21,12.754755,13.012513,12.735485,12.849349,12.849349,178473348
2010-09-22,12.834334,12.957457,12.804805,12.912913,12.912913,101382516
2010-09-23,12.878128,13.005255,12.795295,12.849850,12.849850,92603304
2010-09-24,13.056557,13.208959,12.969469,13.195445,13.195445,134141724
2010-09-27,13.234484,13.434685,13.234484,13.273524,13.273524,124171704
2010-09-28,13.350350,13.353103,12.974224,13.192442,13.192442,146041812
2010-09-29,13.209459,13.336837,13.130881,13.205455,13.205455,86801112
2010-09-30,13.242242,13.310060,12.985986,13.157908,13.157908,129634236
2010-10-01,13.263263,13.278779,13.088088,13.153654,13.153654,88911000
2010-10-04,13.136887,13.219469,12.984234,13.071822,13.071822,77542380
2010-10-05,13.222723,13.513514,13.176927,13.469219,13.469219,140143716
2010-10-06,13.494995,13.512262,13.261762,13.372122,13.372122,110381508
2010-10-07,13.418669,13.443443,13.241742,13.263514,13.263514,95736168
2010-10-08,13.332583,13.453453,13.203704,13.422172,13.422172,114253632
2010-10-11,13.475475,13.628629,13.442693,13.484484,13.484484,104946948
2010-10-12,13.516517,13.663413,13.458208,13.548298,13.548298,149993856
2010-10-13,13.688689,13.700951,13.571822,13.596096,13.596096,122101776
2010-10-14,13.618118,13.644895,13.441191,13.536787,13.536787,265098636
2010-10-15,14.996747,15.056056,14.804805,15.051301,15.051301,592399008
2010-10-18,15.028779,15.507758,15.028779,15.458208,15.458208,283644072
2010-10-19,15.236486,15.385886,15.086587,15.210961,15.210961,183332484
2010-10-20,15.218719,15.449950,15.202703,15.214715,15.214715,140862996
2010-10-21,15.303053,15.415415,15.165165,15.315065,15.315065,116703180
2010-10-22,15.313313,15.385886,15.266517,15.328579,15.328579,90153756
2010-10-25,15.405155,15.634134,15.389640,15.427928,15.427928,126209664
2010-10-26,15.342843,15.546296,15.291041,15.480480,15.480480,100415484
2010-10-27,15.409660,15.515516,15.323574,15.427177,15.427177,89586324
2010-10-28,15.516767,15.540541,15.347848,15.479980,15.479980,87284628
2010-10-29,15.442192,15.490490,15.340090,15.357858,15.357858,91040868
