Date,Open,High,Low,Close,Adj Close,Volume
9/7/2010,2.4675,2.555,2.4625,2.4975,2.292672,89982000
9/8/2010,2.5025,2.5975,2.475,2.58,2.368407,122415600
9/9/2010,2.6125,2.615,2.5125,2.545,2.336278,69774800
9/10/2010,2.5625,2.57,2.495,2.5175,2.311032,60929200
9/13/2010,2.5625,2.6925,2.5625,2.66,2.441846,101579200
9/14/2010,2.6375,2.67,2.6125,2.635,2.418895,69853600
9/15/2010,2.61,2.6425,2.575,2.64,2.423486,55557200
9/16/2010,2.605,2.665,2.605,2.6425,2.42578,36528000
9/17/2010,2.6675,2.67,2.63,2.6375,2.421191,41688400
9/20/2010,2.6375,2.6875,2.6125,2.6775,2.45791,44316800
9/21/2010,2.6625,2.8675,2.6625,2.8225,2.591019,177962400
9/22/2010,2.8125,2.8725,2.795,2.8475,2.613968,99999600
9/23/2010,2.88,2.995,2.855,2.905,2.666751,124087200
9/24/2010,2.97,3.075,2.9475,3.065,2.813631,108697600
9/27/2010,3.0875,3.09,2.96,3,2.753961,99950400
9/28/2010,3.0025,3.035,2.94,2.9925,2.747077,72319200
9/29/2010,2.965,3.0575,2.9375,2.97,2.726422,97490400
9/30/2010,3.0075,3.0425,2.895,2.92,2.680522,78763200
10/1/2010,2.9625,2.9675,2.815,2.8375,2.604788,99912000
10/4/2010,2.81,2.8575,2.7525,2.81,2.579544,74950000
10/5/2010,2.87,2.875,2.8225,2.83,2.597903,75358800
10/6/2010,2.83,2.8425,2.6675,2.695,2.473975,105760400
10/7/2010,2.7075,2.71,2.595,2.675,2.455616,76148800
10/8/2010,2.665,2.7375,2.6275,2.715,2.492335,70693200
10/11/2010,2.7275,2.75,2.69,2.7025,2.48086,44268000
10/12/2010,2.68,2.7675,2.6575,2.755,2.529055,60520800
10/13/2010,2.8,2.875,2.77,2.835,2.602493,96873200
10/14/2010,2.8375,2.8425,2.7775,2.79,2.561184,59917200
10/15/2010,2.835,2.8675,2.79,2.8225,2.591019,63994000
10/18/2010,2.825,2.8525,2.775,2.84,2.607083,44815600
10/19/2010,2.7775,2.8425,2.755,2.8225,2.591019,86613600
10/20/2010,2.825,2.9,2.775,2.8225,2.591019,76353200
10/21/2010,2.825,2.83,2.73,2.7725,2.545119,101442800
10/22/2010,2.79,2.9725,2.76,2.95,2.708063,132267600
10/25/2010,2.9725,3,2.945,2.9775,2.733306,67313600
10/26/2010,2.9425,3.0125,2.9175,2.9675,2.724126,67524800
10/27/2010,2.94,3.02,2.9325,3.01,2.76314,49679600
10/28/2010,3.05,3.06,2.985,3.0125,2.765436,70444800
10/29/2010,3.0075,3.0375,2.975,3.005,2.758552,55466400
11/1/2010,3.025,3.0725,2.985,3.01,2.76314,47392000
11/2/2010,3.0225,3.1225,3.005,3.0725,2.820515,58103600
11/3/2010,3.0925,3.115,3.0125,3.095,2.84117,67174800
11/4/2010,3.125,3.1575,3.095,3.1,2.84576,70001600
11/5/2010,3.1225,3.18,3.1075,3.1525,2.893954,73511600
11/8/2010,3.15,3.1925,3.125,3.165,2.905429,60515600
11/9/2010,3.165,3.19,3.13,3.1475,2.889364,63396400
11/10/2010,3.17,3.185,3.125,3.185,2.923789,52101600
11/11/2010,3.11,3.205,3.0675,3.1525,2.893954,108998000
11/12/2010,3.2725,3.42,3.2575,3.315,3.043127,214256000
11/15/2010,3.33,3.3775,3.2675,3.275,3.006408,73354800
11/16/2010,3.22,3.265,3.1725,3.1775,2.916904,73935600
11/17/2010,3.175,3.2675,3.145,3.23,2.965098,55176400
11/18/2010,3.2725,3.3625,3.2725,3.33,3.056895,99312000
11/19/2010,3.3225,3.45,3.3175,3.4375,3.15558,71648400
11/22/2010,3.415,3.46,3.385,3.44,3.157875,46266800
11/23/2010,3.4,3.435,3.335,3.36,3.084436,45783200
11/24/2010,3.395,3.455,3.3925,3.4425,3.160171,39778400
11/26/2010,3.44,3.46,3.4,3.4,3.121156,14310400
11/29/2010,3.385,3.45,3.37,3.4375,3.15558,46819200
11/30/2010,3.385,3.42,3.34,3.4025,3.123451,72093600
12/1/2010,3.47,3.575,3.465,3.5525,3.261149,62653600
12/2/2010,3.5525,3.6175,3.55,3.595,3.300164,52931600
12/3/2010,3.5775,3.6975,3.57,3.6975,3.394256,60604400
12/6/2010,3.71,3.7175,3.6125,3.6275,3.329999,43842400
12/7/2010,3.7125,3.8325,3.705,3.745,3.437862,102681200
12/8/2010,3.74,3.8175,3.7125,3.7775,3.467695,61325200
12/9/2010,3.6875,3.74,3.635,3.715,3.410322,94240800
12/10/2010,3.715,3.7725,3.705,3.7375,3.430977,45190000
12/13/2010,3.7525,3.76,3.6325,3.6425,3.343768,60910800
12/14/2010,3.7125,3.78,3.6425,3.6475,3.348358,75516000
12/15/2010,3.655,3.7,3.5625,3.5675,3.27492,62417600
12/16/2010,3.605,3.625,3.5625,3.5725,3.279509,63187200
12/17/2010,3.575,3.6125,3.5325,3.5925,3.297868,59315600
12/20/2010,3.605,3.6225,3.575,3.5775,3.284099,34408800
12/21/2010,3.6125,3.7175,3.61,3.7175,3.412617,46695200
12/22/2010,3.71,3.7625,3.675,3.7575,3.449336,47798800
12/23/2010,3.7575,3.7575,3.715,3.73,3.424092,27378400
12/27/2010,3.72,3.7775,3.6525,3.75,3.442451,25550000
12/28/2010,3.75,3.775,3.7125,3.735,3.428682,19426000
12/29/2010,3.7325,3.7625,3.7,3.735,3.428682,17766000
12/30/2010,3.73,3.77,3.7175,3.7475,3.440156,17448800
12/31/2010,3.75,3.855,3.745,3.85,3.53425,39125200
1/3/2011,3.88,3.9925,3.875,3.955,3.630639,81744800
1/4/2011,3.9625,3.98,3.855,3.9425,3.619164,65138400
1/5/2011,4.015,4.25,3.975,4.245,3.896854,142821600
1/6/2011,4.355,4.835,4.3425,4.8325,4.436172,349331200
1/7/2011,4.7775,4.9825,4.67,4.9675,4.560101,257998400
1/10/2011,4.8775,5.1675,4.84,5.1575,4.734519,175034800
1/11/2011,5.2275,5.2775,4.9675,5.0775,4.66108,271108800
1/12/2011,5.08,5.8425,5.0625,5.8375,5.358749,343189600
1/13/2011,5.775,5.96,5.595,5.8475,5.367929,269519200
1/14/2011,5.7475,5.995,5.7125,5.8975,5.413829,159535200
1/18/2011,5.8175,5.8575,5.6175,5.76,5.287605,181334800
1/19/2011,5.7625,5.9,5.59,5.6025,5.143021,119789600
1/20/2011,5.5475,5.64,5.4475,5.6075,5.147612,111140800
1/21/2011,5.6675,5.7475,5.545,5.555,5.099419,73924400
1/24/2011,5.81,6.2625,5.745,6.1825,5.675457,205690000
1/25/2011,6.155,6.22,5.9525,5.9925,5.501037,108685600
1/26/2011,6.055,6.25,6.0125,6.135,5.631851,107466000
1/27/2011,6.2225,6.2375,6,6.1175,5.615785,65739600
1/28/2011,6.1325,6.235,5.8,5.94,5.452843,109479600
